month_year;sentiment
2009-07;0.22367774913442962
2009-08;0.26551874534424225
2009-09;0.15380193383551413
2009-10;0.26032678915733404
2009-11;0.19159243706657966
2009-12;0.16807461448887984
2010-01;0.1907094511145252
2010-02;0.21051330375502877
2010-03;0.12287202015431022
2010-04;0.1466861288455251
2010-05;0.0882470599784205
2010-06;0.07898591042393475
2010-07;0.08385523660241852
2010-08;0.11744962669079176
2010-09;0.1302332744014411
2010-10;0.20356859162910837
2010-11;0.32499761648634
2010-12;0.3057471749984448
2011-01;0.26171394748766463
2011-02;0.23900560017589198
2011-03;0.24249744562555148
2011-04;0.27197542682634335
2011-05;0.22782738273962885
2011-06;0.2071859468039749
2011-07;0.1802481421204173
2011-08;0.18113453871023374
2011-09;0.17369614853934562
2011-10;0.180381473687013
2011-11;0.1845065209616257
2011-12;0.1757759353886235
2012-01;0.19032522918424327
2012-02;0.17515882001268723
2012-03;0.18475801808764816
2012-04;0.18653031493720337
2012-05;0.18064316274532022
2012-06;0.18996994343893886
2012-07;0.19201455194590691
2012-08;0.19472081855340043
2012-09;0.18844438276605266
2012-10;0.14855760150414293
2012-11;0.10287585450764615
2012-12;0.11746729720331103
2013-01;0.12756160454985804
2013-02;0.11599706402971705
2013-03;0.1166009480900116
2013-04;0.10396656847929069
2013-05;0.1104712312570627
2013-06;0.12430879905471275
2013-07;0.11595316441789309
2013-08;0.12079671747079254
2013-09;0.13287731305874456
2013-10;0.13212990814088388
2013-11;0.11830107877824636
2013-12;0.10612649382973091
2014-01;0.10885888293960565
2014-02;0.11632312880763647
2014-03;0.11511929893975265
2014-04;0.12024937677089653
2014-05;0.10936161749967928
2014-06;0.12253011085463757
2014-07;0.13155275107996264
2014-08;0.14713231555611492
2014-09;0.13618270436416013
2014-10;0.14377910276488637
2014-11;0.13772277505765335
2014-12;0.13965035449344934
2015-01;0.1452072069578324
2015-02;0.14202604358650817
2015-03;0.1447447515624057
2015-04;0.1406747268831465
2015-05;0.15288673978062783
2015-06;0.1458104766921294
2015-07;0.16926381774391897
2015-08;0.16365134694513053
2015-09;0.16916728121866914
2015-10;0.15907501173316288
2015-11;0.17386613121193226
2015-12;0.16569904788765966
2016-01;0.17174165200943317
2016-02;0.16561858729182113
2016-03;0.15967670070441065
2016-04;0.18735760565831144
2016-05;0.15886151344702143
2016-06;0.14009097263502535
2016-07;0.13389901502926874
2016-08;0.11305979430017286
2016-09;0.11638869497067127
2016-10;0.1226161636057289
2016-11;0.09408203774603457
2016-12;0.12019133412959532
2017-01;0.12094771871670516
2017-02;0.1381707570011557
2017-03;0.12215235849230999
2017-04;0.11323162891349453
2017-05;0.10634538087159184
2017-06;0.12026983061686797
2017-07;0.12803711766769962
2017-08;0.1322253570150606
2017-09;0.13922380502313553
2017-10;0.1488629328268776
2017-11;0.1318221130369567
2017-12;0.1130137529887195
2018-01;0.11830253212466041
2018-02;0.09478373682428726
2018-03;0.14926215384627398
2018-04;0.12710849426677057
2018-05;0.12969505129053222
2018-06;0.13066137053668261
2018-07;0.13235670604258618
2018-08;0.1367037267977272
2018-09;0.16385899690772235
2018-10;0.15915735102601672
2018-11;0.15524660095868692
2018-12;0.13877560471518313
2019-01;0.13848444821514705
2019-02;0.10455155837517685
2019-03;0.10213109732594217
2019-04;0.09683597950954083
2019-05;0.08473394612888474
2019-06;0.08932757806292298
2019-07;0.09373326389982806
2019-08;0.08604553660446838
2019-09;0.11019011430490212
2019-10;0.11381540754479985
2019-11;0.08593213317008945
2019-12;0.07363572269224081
2020-01;0.07634336796832784
2020-02;0.09086808074444475
2020-03;0.04934815660345606
2020-04;0.03645563317994549
2020-05;0.030634357025181077
2020-06;0.02917354045652445
2020-07;0.0390757550001961
2020-08;0.03439088763210687
2020-09;0.04257824707939558
2020-10;0.05425568192234657
2020-11;0.050126371642623346
2020-12;0.04678096355841716
2021-01;0.006634954049032983
